iShares Russell 3000 ETF,,,,,,,,,,,,,,
Fund Holdings as of,"Feb 11, 2026",,,,,,,,,,,,,
Inception Date,"May 22, 2000",,,,,,,,,,,,,
Shares Outstanding,"47,500,000.00",,,,,,,,,,,,,
Stock,-,,,,,,,,,,,,,
Bond,-,,,,,,,,,,,,,
Cash,-,,,,,,,,,,,,,
,-,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
CSX,CSX CORP,Industrials,Equity,"21,606,226.98",0.12,"21,606,226.98","522,647.00",41.34,United States,NASDAQ,USD,1.00,USD,-
SLB,SLB NV,Energy,Equity,"21,564,041.92",0.12,"21,564,041.92","418,232.00",51.56,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
PWR,QUANTA SERVICES INC,Industrials,Equity,"21,514,845.52",0.12,"21,514,845.52","41,062.00",523.96,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CL,COLGATE-PALMOLIVE,Consumer Staples,Equity,"21,334,095.09",0.11,"21,334,095.09","223,839.00",95.31,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
ECL,ECOLAB INC,Materials,Equity,"21,190,825.50",0.11,"21,190,825.50","69,810.00",303.55,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
SPOT,SPOTIFY TECHNOLOGY SA,Communication,Equity,"20,977,540.20",0.11,"20,977,540.20","43,060.00",487.17,Sweden,New York Stock Exchange Inc.,USD,1.00,USD,-
HLT,HILTON WORLDWIDE HOLDINGS INC,Consumer Discretionary,Equity,"20,894,804.58",0.11,"20,894,804.58","64,266.00",325.13,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
GM,GENERAL MOTORS,Consumer Discretionary,Equity,"20,805,482.10",0.11,"20,805,482.10","260,655.00",79.82,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
TDG,TRANSDIGM GROUP INC,Industrials,Equity,"20,551,966.43",0.11,"20,551,966.43","15,497.00","1,326.19",United States,New York Stock Exchange Inc.,USD,1.00,USD,-
ELV,ELEVANCE HEALTH INC,Health Care,Equity,"20,525,367.75",0.11,"20,525,367.75","62,151.00",330.25,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
NKE,NIKE INC CLASS B,Consumer Discretionary,Equity,"20,083,994.95",0.11,"20,083,994.95","322,117.00",62.35,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
NSC,NORFOLK SOUTHERN CORP,Industrials,Equity,"19,984,510.65",0.11,"19,984,510.65","62,985.00",317.29,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
KKR,KKR AND CO INC,Financials,Equity,"19,863,273.96",0.11,"19,863,273.96","189,066.00",105.06,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
MRVL,MARVELL TECHNOLOGY INC,Information Technology,Equity,"19,667,279.94",0.11,"19,667,279.94","241,791.00",81.34,United States,NASDAQ,USD,1.00,USD,-
MSI,MOTOROLA SOLUTIONS INC,Information Technology,Equity,"19,585,492.91",0.10,"19,585,492.91","46,507.00",421.13,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
TFC,TRUIST FINANCIAL CORP,Financials,Equity,"19,449,806.60",0.10,"19,449,806.60","359,915.00",54.04,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CTAS,CINTAS CORP,Industrials,Equity,"19,316,707.60",0.10,"19,316,707.60","96,410.00",200.36,United States,NASDAQ,USD,1.00,USD,-
COR,CENCORA INC,Health Care,Equity,"18,647,774.40",0.10,"18,647,774.40","50,992.00",365.70,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
PCAR,PACCAR INC,Industrials,Equity,"18,607,052.88",0.10,"18,607,052.88","143,706.00",129.48,United States,NASDAQ,USD,1.00,USD,-
TRV,TRAVELERS COMPANIES INC,Financials,Equity,"18,597,273.76",0.10,"18,597,273.76","62,192.00",299.03,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
PSX,PHILLIPS,Energy,Equity,"18,332,834.00",0.10,"18,332,834.00","113,516.00",161.50,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
APD,AIR PRODUCTS AND CHEMICALS INC,Materials,Equity,"18,283,141.80",0.10,"18,283,141.80","62,370.00",293.14,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
AEP,AMERICAN ELECTRIC POWER INC,Utilities,Equity,"18,213,049.50",0.10,"18,213,049.50","148,982.00",122.25,United States,NASDAQ,USD,1.00,USD,-
WBD,WARNER BROS. DISCOVERY INC SERIES,Communication,Equity,"18,185,942.70",0.10,"18,185,942.70","649,730.00",27.99,United States,NASDAQ,USD,1.00,USD,-
AON,AON PLC CLASS A,Financials,Equity,"18,126,115.69",0.10,"18,126,115.69","58,477.00",309.97,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
MCO,MOODYS CORP,Financials,Equity,"17,986,419.36",0.10,"17,986,419.36","43,632.00",412.23,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
EOG,EOG RESOURCES INC,Energy,Equity,"17,976,769.64",0.10,"17,976,769.64","152,062.00",118.22,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
MPC,MARATHON PETROLEUM CORP,Energy,Equity,"17,882,743.04",0.10,"17,882,743.04","85,711.00",208.64,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
LHX,L3HARRIS TECHNOLOGIES INC,Industrials,Equity,"17,697,121.74",0.09,"17,697,121.74","52,006.00",340.29,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
SPG,SIMON PROPERTY GROUP REIT INC,Real Estate,Equity,"17,692,517.26",0.09,"17,692,517.26","90,838.00",194.77,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
DASH,DOORDASH INC CLASS A,Consumer Discretionary,Equity,"17,526,294.54",0.09,"17,526,294.54","99,882.00",175.47,United States,NASDAQ,USD,1.00,USD,-
AZO,AUTOZONE INC,Consumer Discretionary,Equity,"17,390,381.75",0.09,"17,390,381.75","4,655.00","3,735.85",United States,New York Stock Exchange Inc.,USD,1.00,USD,-
VLO,VALERO ENERGY CORP,Energy,Equity,"17,318,721.68",0.09,"17,318,721.68","84,929.00",203.92,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
ROST,ROSS STORES INC,Consumer Discretionary,Equity,"17,141,451.12",0.09,"17,141,451.12","89,028.00",192.54,United States,NASDAQ,USD,1.00,USD,-
KMI,KINDER MORGAN INC,Energy,Equity,"16,995,108.25",0.09,"16,995,108.25","540,385.00",31.45,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
BKR,BAKER HUGHES CLASS A,Energy,Equity,"16,905,428.75",0.09,"16,905,428.75","276,007.00",61.25,United States,NASDAQ,USD,1.00,USD,-
DLR,DIGITAL REALTY TRUST REIT INC,Real Estate,Equity,"16,782,461.52",0.09,"16,782,461.52","96,136.00",174.57,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
SRE,SEMPRA,Utilities,Equity,"16,762,348.84",0.09,"16,762,348.84","183,838.00",91.18,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
NET,CLOUDFLARE INC CLASS A,Information Technology,Equity,"16,590,990.13",0.09,"16,590,990.13","87,593.00",189.41,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
O,REALTY INCOME REIT CORP,Real Estate,Equity,"16,502,647.50",0.09,"16,502,647.50","255,855.00",64.50,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
NU,NU HOLDINGS LTD CLASS A,Financials,Equity,"16,451,074.61",0.09,"16,451,074.61","944,921.00",17.41,Brazil,New York Stock Exchange Inc.,USD,1.00,USD,-
SNOW,SNOWFLAKE INC,Information Technology,Equity,"16,407,116.01",0.09,"16,407,116.01","91,747.00",178.83,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
HOOD,ROBINHOOD MARKETS INC CLASS A,Financials,Equity,"16,162,869.12",0.09,"16,162,869.12","207,296.00",77.97,United States,NASDAQ,USD,1.00,USD,-
ZTS,ZOETIS INC CLASS A,Health Care,Equity,"15,986,990.16",0.09,"15,986,990.16","124,248.00",128.67,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
AFL,AFLAC INC,Financials,Equity,"15,766,522.50",0.08,"15,766,522.50","135,626.00",116.25,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
AU,ANGLOGOLD ASHANTI PLC,Materials,Equity,"15,745,193.88",0.08,"15,745,193.88","140,244.00",112.27,South Africa,New York Stock Exchange Inc.,USD,1.00,USD,-
MNST,MONSTER BEVERAGE CORP,Consumer Staples,Equity,"15,692,245.65",0.08,"15,692,245.65","194,235.00",80.79,United States,NASDAQ,USD,1.00,USD,-
FTNT,FORTINET INC,Information Technology,Equity,"15,601,135.18",0.08,"15,601,135.18","177,649.00",87.82,United States,NASDAQ,USD,1.00,USD,-
URI,UNITED RENTALS INC,Industrials,Equity,"15,577,767.41",0.08,"15,577,767.41","17,827.00",873.83,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
MPWR,MONOLITHIC POWER SYSTEMS INC,Information Technology,Equity,"15,428,243.16",0.08,"15,428,243.16","12,892.00","1,196.73",United States,NASDAQ,USD,1.00,USD,-
D,DOMINION ENERGY INC,Utilities,Equity,"15,360,581.40",0.08,"15,360,581.40","237,596.00",64.65,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
AME,AMETEK INC,Industrials,Equity,"15,230,792.28",0.08,"15,230,792.28","64,732.00",235.29,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
F,FORD MOTOR CO,Consumer Discretionary,Equity,"15,216,621.05",0.08,"15,216,621.05","1,098,673.00",13.85,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
VST,VISTRA CORP,Utilities,Equity,"15,183,020.75",0.08,"15,183,020.75","94,805.00",160.15,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
FAST,FASTENAL,Industrials,Equity,"15,113,591.58",0.08,"15,113,591.58","321,429.00",47.02,United States,NASDAQ,USD,1.00,USD,-
ALL,ALLSTATE CORP,Financials,Equity,"15,107,640.89",0.08,"15,107,640.89","73,793.00",204.73,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CAH,CARDINAL HEALTH INC,Health Care,Equity,"14,933,256.00",0.08,"14,933,256.00","66,592.00",224.25,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
OKE,ONEOK INC,Energy,Equity,"14,890,271.40",0.08,"14,890,271.40","175,386.00",84.90,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CARR,CARRIER GLOBAL CORP,Industrials,Equity,"14,844,804.00",0.08,"14,844,804.00","221,300.00",67.08,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
GWW,WW GRAINGER INC,Industrials,Equity,"14,828,860.04",0.08,"14,828,860.04","12,332.00","1,202.47",United States,New York Stock Exchange Inc.,USD,1.00,USD,-
APO,APOLLO GLOBAL MANAGEMENT INC,Financials,Equity,"14,736,609.90",0.08,"14,736,609.90","116,082.00",126.95,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
AJG,ARTHUR J GALLAGHER,Financials,Equity,"14,502,893.09",0.08,"14,502,893.09","70,639.00",205.31,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
TGT,TARGET CORP,Consumer Staples,Equity,"14,501,717.91",0.08,"14,501,717.91","126,531.00",114.61,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CTVA,CORTEVA INC,Materials,Equity,"14,457,222.08",0.08,"14,457,222.08","191,944.00",75.32,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
IDXX,IDEXX LABORATORIES INC,Health Care,Equity,"14,439,432.34",0.08,"14,439,432.34","22,258.00",648.73,United States,NASDAQ,USD,1.00,USD,-
FERG,FERGUSON ENTERPRISES INC,Industrials,Equity,"14,418,724.80",0.08,"14,418,724.80","53,930.00",267.36,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
BDX,BECTON DICKINSON,Health Care,Equity,"14,390,898.50",0.08,"14,390,898.50","79,675.00",180.62,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
ABNB,AIRBNB INC CLASS A,Consumer Discretionary,Equity,"14,282,160.30",0.08,"14,282,160.30","119,466.00",119.55,United States,NASDAQ,USD,1.00,USD,-
EA,ELECTRONIC ARTS INC,Communication,Equity,"14,187,540.48",0.08,"14,187,540.48","70,152.00",202.24,United States,NASDAQ,USD,1.00,USD,-
TER,TERADYNE INC,Information Technology,Equity,"14,063,758.95",0.08,"14,063,758.95","43,751.00",321.45,United States,NASDAQ,USD,1.00,USD,-
FITB,FIFTH THIRD BANCORP,Financials,Equity,"14,043,381.39",0.08,"14,043,381.39","258,483.00",54.33,United States,NASDAQ,USD,1.00,USD,-
ADSK,AUTODESK INC,Information Technology,Equity,"13,801,890.60",0.07,"13,801,890.60","59,340.00",232.59,United States,NASDAQ,USD,1.00,USD,-
CVNA,CARVANA CLASS A,Consumer Discretionary,Equity,"13,752,016.11",0.07,"13,752,016.11","37,773.00",364.07,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,Equity,"13,690,037.08",0.07,"13,690,037.08","367,814.00",37.22,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
TRGP,TARGA RESOURCES CORP,Energy,Equity,"13,335,237.63",0.07,"13,335,237.63","60,093.00",221.91,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
LNG,CHENIERE ENERGY INC,Energy,Equity,"13,062,354.94",0.07,"13,062,354.94","59,534.00",219.41,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
PSA,PUBLIC STORAGE REIT,Real Estate,Equity,"13,026,808.72",0.07,"13,026,808.72","44,333.00",293.84,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
FIX,COMFORT SYSTEMS USA INC,Industrials,Equity,"12,963,486.60",0.07,"12,963,486.60","9,684.00","1,338.65",United States,New York Stock Exchange Inc.,USD,1.00,USD,-
DAL,DELTA AIR LINES INC,Industrials,Equity,"12,933,590.64",0.07,"12,933,590.64","181,092.00",71.42,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
XEL,XCEL ENERGY INC,Utilities,Equity,"12,864,436.16",0.07,"12,864,436.16","165,098.00",77.92,United States,NASDAQ,USD,1.00,USD,-
ROK,ROCKWELL AUTOMATION INC,Industrials,Equity,"12,827,491.95",0.07,"12,827,491.95","31,535.00",406.77,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
RSG,REPUBLIC SERVICES INC,Industrials,Equity,"12,739,962.63",0.07,"12,739,962.63","56,379.00",225.97,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
EW,EDWARDS LIFESCIENCES CORP,Health Care,Equity,"12,712,553.17",0.07,"12,712,553.17","160,249.00",79.33,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
AMP,AMERIPRISE FINANCE INC,Financials,Equity,"12,581,018.44",0.07,"12,581,018.44","25,889.00",485.96,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
EXC,EXELON CORP,Utilities,Equity,"12,514,453.00",0.07,"12,514,453.00","281,540.00",44.45,United States,NASDAQ,USD,1.00,USD,-
ETR,ENTERGY CORP,Utilities,Equity,"12,479,609.40",0.07,"12,479,609.40","124,547.00",100.20,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
NUE,NUCOR CORP,Materials,Equity,"12,429,076.18",0.07,"12,429,076.18","63,929.00",194.42,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CBRE,CBRE GROUP INC CLASS A,Real Estate,Equity,"12,379,117.41",0.07,"12,379,117.41","82,809.00",149.49,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
MET,METLIFE INC,Financials,Equity,"12,356,856.26",0.07,"12,356,856.26","156,634.00",78.89,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
YUM,YUM BRANDS INC,Consumer Discretionary,Equity,"12,318,878.88",0.07,"12,318,878.88","77,448.00",159.06,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
DHI,D R HORTON INC,Consumer Discretionary,Equity,"12,168,811.80",0.07,"12,168,811.80","74,268.00",163.85,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
AIG,AMERICAN INTERNATIONAL GROUP INC,Financials,Equity,"12,138,276.24",0.06,"12,138,276.24","154,746.00",78.44,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIE,Industrials,Equity,"12,120,823.22",0.06,"12,120,823.22","47,641.00",254.42,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
RBLX,ROBLOX CORP CLASS A,Communication,Equity,"11,956,311.95",0.06,"11,956,311.95","173,305.00",68.99,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
SYY,SYSCO CORP,Consumer Staples,Equity,"11,891,386.72",0.06,"11,891,386.72","135,068.00",88.04,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
VMC,VULCAN MATERIALS,Materials,Equity,"11,803,719.36",0.06,"11,803,719.36","36,912.00",319.78,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
MCHP,MICROCHIP TECHNOLOGY INC,Information Technology,Equity,"11,799,351.50",0.06,"11,799,351.50","146,122.00",80.75,United States,NASDAQ,USD,1.00,USD,-
PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,Equity,"11,691,548.55",0.06,"11,691,548.55","138,937.00",84.15,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CIEN,CIENA CORP,Information Technology,Equity,"11,620,394.25",0.06,"11,620,394.25","39,093.00",297.25,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
KR,KROGER,Consumer Staples,Equity,"11,592,554.40",0.06,"11,592,554.40","168,840.00",68.66,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
ALNY,ALNYLAM PHARMACEUTICALS INC,Health Care,Equity,"11,414,190.76",0.06,"11,414,190.76","35,417.00",322.28,United States,NASDAQ,USD,1.00,USD,-
KEYS,KEYSIGHT TECHNOLOGIES INC,Information Technology,Equity,"11,305,235.94",0.06,"11,305,235.94","47,497.00",238.02,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
LITE,LUMENTUM HOLDINGS INC,Information Technology,Equity,"11,224,998.72",0.06,"11,224,998.72","19,552.00",574.11,United States,NASDAQ,USD,1.00,USD,-
HIG,HARTFORD INSURANCE GROUP INC,Financials,Equity,"11,221,142.22",0.06,"11,221,142.22","79,011.00",142.02,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
VTR,VENTAS REIT INC,Real Estate,Equity,"11,210,908.39",0.06,"11,210,908.39","130,831.00",85.69,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
MLM,MARTIN MARIETTA MATERIALS INC,Materials,Equity,"11,059,479.75",0.06,"11,059,479.75","16,715.00",661.65,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
DELL,DELL TECHNOLOGIES INC CLASS C,Information Technology,Equity,"11,051,605.76",0.06,"11,051,605.76","89,011.00",124.16,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
ED,CONSOLIDATED EDISON INC,Utilities,Equity,"11,027,322.29",0.06,"11,027,322.29","100,367.00",109.87,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
DDOG,DATADOG INC CLASS A,Information Technology,Equity,"10,946,305.44",0.06,"10,946,305.44","85,968.00",127.33,United States,NASDAQ,USD,1.00,USD,-
IR,INGERSOLL RAND INC,Industrials,Equity,"10,781,433.00",0.06,"10,781,433.00","111,436.00",96.75,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
KDP,KEURIG DR PEPPER INC,Consumer Staples,Equity,"10,777,257.96",0.06,"10,777,257.96","360,564.00",29.89,United States,NASDAQ,USD,1.00,USD,-
EBAY,EBAY INC,Consumer Discretionary,Equity,"10,627,536.64",0.06,"10,627,536.64","128,228.00",82.88,United States,NASDAQ,USD,1.00,USD,-
RMD,RESMED INC,Health Care,Equity,"10,618,977.24",0.06,"10,618,977.24","40,902.00",259.62,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
PYPL,PAYPAL HOLDINGS INC,Financials,Equity,"10,590,971.44",0.06,"10,590,971.44","261,764.00",40.46,United States,NASDAQ,USD,1.00,USD,-
CCI,CROWN CASTLE INC,Real Estate,Equity,"10,426,347.66",0.06,"10,426,347.66","121,138.00",86.07,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
PCG,PG&E CORP,Utilities,Equity,"10,418,653.80",0.06,"10,418,653.80","609,278.00",17.10,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
MSCI,MSCI INC,Financials,Equity,"10,412,361.12",0.06,"10,412,361.12","20,343.00",511.84,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,Equity,"10,390,234.40",0.06,"10,390,234.40","50,960.00",203.89,United States,NASDAQ,USD,1.00,USD,-
UAL,UNITED AIRLINES HOLDINGS INC,Industrials,Equity,"10,369,793.34",0.06,"10,369,793.34","91,011.00",113.94,United States,NASDAQ,USD,1.00,USD,-
PRU,PRUDENTIAL FINANCIAL INC,Financials,Equity,"10,370,846.76",0.06,"10,370,846.76","98,526.00",105.26,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
STT,STATE STREET CORP,Financials,Equity,"10,368,499.02",0.06,"10,368,499.02","78,782.00",131.61,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
WEC,WEC ENERGY GROUP INC,Utilities,Equity,"10,292,341.14",0.06,"10,292,341.14","90,978.00",113.13,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
MTB,M&T BANK CORP,Financials,Equity,"10,250,457.12",0.05,"10,250,457.12","43,671.00",234.72,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
A,AGILENT TECHNOLOGIES INC,Health Care,Equity,"10,178,330.70",0.05,"10,178,330.70","78,963.00",128.90,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
NDAQ,NASDAQ INC,Financials,Equity,"10,175,462.18",0.05,"10,175,462.18","126,529.00",80.42,United States,NASDAQ,USD,1.00,USD,-
ODFL,OLD DOMINION FREIGHT LINE INC,Industrials,Equity,"10,092,279.54",0.05,"10,092,279.54","51,899.00",194.46,United States,NASDAQ,USD,1.00,USD,-
GEHC,GE HEALTHCARE TECHNOLOGIES INC,Health Care,Equity,"10,057,132.80",0.05,"10,057,132.80","126,984.00",79.20,United States,NASDAQ,USD,1.00,USD,-
ROP,ROPER TECHNOLOGIES INC,Information Technology,Equity,"10,017,004.20",0.05,"10,017,004.20","30,009.00",333.80,United States,NASDAQ,USD,1.00,USD,-
EME,EMCOR GROUP INC,Industrials,Equity,"9,956,800.65",0.05,"9,956,800.65","12,315.00",808.51,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CCL,CARNIVAL CORP,Consumer Discretionary,Equity,"9,957,409.71",0.05,"9,957,409.71","300,919.00",33.09,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
KMB,KIMBERLY CLARK CORP,Consumer Staples,Equity,"9,949,126.40",0.05,"9,949,126.40","92,464.00",107.60,United States,NASDAQ,USD,1.00,USD,-
KVUE,KENVUE INC,Consumer Staples,Equity,"9,895,224.42",0.05,"9,895,224.42","533,723.00",18.54,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
EQT,EQT CORP,Energy,Equity,"9,870,637.26",0.05,"9,870,637.26","173,382.00",56.93,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
ACGL,ARCH CAPITAL GROUP LTD,Financials,Equity,"9,827,275.38",0.05,"9,827,275.38","99,658.00",98.61,United States,NASDAQ,USD,1.00,USD,-
CPRT,COPART INC,Industrials,Equity,"9,785,481.21",0.05,"9,785,481.21","247,671.00",39.51,United States,NASDAQ,USD,1.00,USD,-
OTIS,OTIS WORLDWIDE CORP,Industrials,Equity,"9,747,674.20",0.05,"9,747,674.20","109,010.00",89.42,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Information Technology,Equity,"9,577,317.33",0.05,"9,577,317.33","135,063.00",70.91,United States,NASDAQ,USD,1.00,USD,-
COHR,COHERENT CORP,Information Technology,Equity,"9,553,576.21",0.05,"9,553,576.21","42,709.00",223.69,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
HBAN,HUNTINGTON BANCSHARES INC,Financials,Equity,"9,550,217.27",0.05,"9,550,217.27","532,639.00",17.93,United States,NASDAQ,USD,1.00,USD,-
COIN,COINBASE GLOBAL INC CLASS A,Financials,Equity,"9,539,764.00",0.05,"9,539,764.00","62,270.00",153.20,United States,NASDAQ,USD,1.00,USD,-
MSTR,STRATEGY INC CLASS A,Information Technology,Equity,"9,434,070.24",0.05,"9,434,070.24","74,832.00",126.07,United States,NASDAQ,USD,1.00,USD,-
GRMN,GARMIN LTD,Consumer Discretionary,Equity,"9,375,426.72",0.05,"9,375,426.72","45,384.00",206.58,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
FISV,FISERV INC,Financials,Equity,"9,372,399.00",0.05,"9,372,399.00","150,900.00",62.11,United States,NASDAQ,USD,1.00,USD,-
OXY,OCCIDENTAL PETROLEUM CORP,Energy,Equity,"9,293,100.04",0.05,"9,293,100.04","196,721.00",47.24,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
